0.189203,0.136423
0.436855,0.164579
0.849071,0.742355
0.557029,0.161742
0.456392,0.035892
0.703844,0.806856
0.887032,0.472539
0.194734,0.191329
0.923429,0.796024
0.0144934,0.358349
0.762834,0.319921
0.533593,0.234728
0.385675,0.0633554
0.676533,0.919458
0.146949,0.940877
0.337607,0.336152
0.0773008,0.774461
0.50073,0.926372
0.516816,0.0577592
0.0881137,0.973208
0.0936512,0.791957
0.780064,0.980683
0.264496,0.974797
0.172012,0.187925
0.770821,0.186505
0.546275,0.533656
0.506426,0.0798681
0.768384,0.892102
0.143224,0.444916
0.81156,0.290173
0.385794,0.149166
0.626324,0.463095
0.923628,0.127055
0.389467,0.440444
0.184814,0.47758
0.413652,0.278465
0.269538,0.193716
0.259148,0.534034
0.168513,0.43116
0.721959,0.939334
0.617665,0.268234
0.47299,0.124091
0.348102,0.241374
0.016193,0.491326
0.68629,0.827753
0.781498,0.0720839
0.976919,0.407823
0.535179,0.900547
0.534877,0.924645
0.340991,0.719691
0.402226,0.754643
0.998156,0.671764
0.948359,0.257304
0.205797,0.116872
0.688464,0.927757
0.0562069,0.30613
0.19599,0.529197
0.430221,0.544092
0.77057,0.446414
0.035418,0.45686
0.274167,0.816916
0.528944,0.251086
0.224739,0.0641228
0.151633,0.759616
0.988768,0.492624
0.479307,0.390994
0.247267,0.477464
0.0627573,0.195626
0.734768,0.268555
0.312499,0.423232
0.196311,0.368706
0.729362,0.392302
0.897902,0.159583
0.936394,0.668473
0.605998,0.971812
0.125333,0.880165
0.788728,0.654277
0.131251,0.0134673
0.7184,0.282883
0.773083,0.707168
0.775507,0.252391
0.0981618,0.022774
0.729854,0.160919
0.2184,0.464622
0.429474,0.530899
0.887855,0.625785
0.899604,0.617217
0.018087,0.797507
0.7768,0.954481
0.465979,0.382798
0.926294,0.591312
0.262962,0.715022
0.24559,0.394213
0.728489,0.96399
0.677096,0.501573
0.671158,0.452603
0.753963,0.769319
0.475377,0.483818
0.930238,0.693777
0.94844,0.359712
0.224676,0.836295
0.985497,0.12428
0.453511,0.00358441
0.921787,0.230311
0.958066,0.387766
0.613109,0.884359
0.979079,0.876071
0.599381,0.224668
0.270284,0.327871
0.188658,0.947379
0.829443,0.859815
0.399982,0.583407
0.629135,0.875359
0.0672247,0.559373
0.569136,0.0156648
0.919085,0.793813
0.85196,0.904583
0.918093,0.305471
0.908167,0.83988
0.535782,0.866233
0.227646,0.148891
0.750592,0.206725
0.0249621,0.349974
0.431393,0.295246
0.677844,0.620051
0.242625,0.507288
0.479866,0.642607
0.0906945,0.109001
0.517967,0.157919
0.668374,0.0871032
0.173584,0.587459
0.880916,0.0255436
0.492042,0.799009
0.331015,0.40021
0.638888,0.866797
0.266443,0.866535
0.0156881,0.0170348
0.0732595,0.0406503
0.367008,0.504653
0.335896,0.0448526
0.124703,0.578521
0.55214,0.604569
0.221128,0.642835
0.71357,0.739095
0.800754,0.381944
0.826198,0.974338
0.969403,0.707114
0.999882,0.461446
0.506122,0.330896
0.861655,0.145011
0.197693,0.128098
0.0115455,0.213381
0.145132,0.084805
0.254031,0.512141
0.589458,0.589927
0.556994,0.714161
0.168448,0.109134
0.31873,0.389577
0.751969,0.0323002
0.128672,0.552723
0.414244,0.95487
0.527061,0.383648
0.661984,0.526942
0.845093,0.168106
0.857838,0.706748
0.313117,0.0555312
0.834846,0.324663
0.268912,0.979978
0.409468,0.522944
0.492119,0.998925
0.112871,0.0491129
0.713086,0.281319
0.158247,0.0318161
0.670896,0.910215
0.0641162,0.799568
0.462938,0.47836
0.754437,0.989998
0.862008,0.416421
0.516941,0.707101
0.584528,0.374779
0.413849,0.897645
0.43031,0.248695
0.222307,0.699222
0.228674,0.631775
0.222166,0.720793
0.6307,0.335037
0.769906,0.343786
0.616356,0.928153
0.375602,0.287252
0.838368,0.439719
0.0868197,0.301306
0.918079,0.841257
0.291304,0.780087
0.257678,0.808245
0.487188,0.842206
0.183024,0.901037
0.739851,0.613334
0.149733,0.962158
0.312556,0.378406
0.593934,0.534722
0.0991997,0.224634
0.869759,0.869106
0.56842,0.486115
0.797259,0.944023
0.773367,0.635627
0.383741,0.860187
0.936933,0.30182
0.701444,0.228237
0.0819074,0.959122
0.0364821,0.569095
0.801328,0.219506
0.470133,0.541179
0.832839,0.619865
0.503337,0.145395
0.998272,0.0972709
0.680117,0.0974716
0.321905,0.549875
0.966577,0.890325
0.0359901,0.763836
0.834348,0.809357
0.399463,0.218089
0.669544,0.336395
0.519909,0.370987
0.564632,0.601817
0.33011,0.601114
0.170912,0.131438
0.82062,0.641045
0.672617,0.653459
0.26091,0.175954
0.798854,0.259182
0.273225,0.478971
0.356654,0.59513
0.0288463,0.323231
0.485455,0.0648363
0.0870671,0.319803
0.874193,0.48653
0.537892,0.543737
0.822925,0.0578014
0.914724,0.387557
0.659618,0.244834
0.988671,0.83053
0.376271,0.809291
0.471575,0.0488883
0.462751,0.732486
0.224843,0.261605
0.991668,0.498068
0.740576,0.348322
0.0931979,0.769422
0.671553,0.578653
0.834259,0.75862
0.898456,0.708452
0.24515,0.436348
0.252189,0.0680744
0.494149,0.166913
0.455631,0.153767
0.411747,0.444303
0.984298,0.788018
0.253594,0.455873
0.836907,0.716345
0.188359,0.0617491
0.97795,0.180027
0.559817,0.718526
0.528349,0.653015
0.487948,0.199902
0.231668,0.322206
0.958522,0.130124
0.0306581,0.203672
0.566471,0.282847
0.271746,0.0606206
0.44976,0.727377
0.214388,0.861507
0.17168,0.198686
0.649525,0.425274
0.654559,0.486431
0.141619,0.842918
0.54818,0.119568
0.0229448,0.107997
0.838094,0.551294
0.761012,0.326042
0.751195,0.99268
0.648248,0.709717
0.122804,0.678906
0.913389,0.689275
0.961753,0.185135
0.749896,0.411513
0.912512,0.964284
0.273019,0.0841923
0.162969,0.922544
0.509466,0.817528
0.408975,0.651085
0.660446,0.957155
0.770654,0.683391
0.0651527,0.608748
0.234684,0.826165
0.934789,0.98588
0.818845,0.583037
0.695597,0.941649
0.261943,0.608986
0.630924,0.223696
0.79412,0.380819
0.635208,0.706633
0.345103,0.908228
0.790825,0.508072
0.830772,0.300291
0.3256,0.239747
0.951377,0.986047
0.196902,0.72203
0.669437,0.262055
0.330778,0.904122
0.0882197,0.265567
0.890002,0.907065
0.848604,0.585598
0.848713,0.110547
0.194584,0.479637
0.334243,0.988705
0.860456,0.969451
0.695337,0.205559
0.877679,0.486162
0.713631,0.70845
0.786454,0.0392313
0.948197,0.73783
0.0252778,0.145099
0.459861,0.694715
0.407154,0.790638
0.598837,0.495374
0.0562055,0.488839
0.402438,0.904809
0.074437,0.251151
0.0153564,0.269021
0.730788,0.349599
0.257726,0.591244
0.31905,0.953063
0.796803,0.196729
0.439225,0.510434
0.90518,0.225679
0.549665,0.853377
0.963509,0.574943
0.998476,0.423369
0.269658,0.40563
0.214008,0.868495
0.901003,0.270213
0.357333,0.303442
0.175023,0.43177
0.554593,0.190379
0.700791,0.285381
0.539978,0.958517
0.876625,0.859029
0.91158,0.673427
0.055758,0.350805
0.183861,0.960938
0.576484,0.733526
0.814314,0.539993
0.308468,0.81279
0.963362,0.578126
0.21842,0.17737
0.446621,0.119423
0.447583,0.803954
0.422865,0.622606
0.235725,0.977458
0.812985,0.936516
0.262838,0.352964
0.895033,0.139463
0.211993,0.806613
0.812891,0.267751
0.157418,0.996752
0.228688,0.733902
0.730278,0.0430027
0.273895,0.038746
0.855793,0.237257
0.616872,0.0742123
0.414627,0.0634934
0.193635,0.862211
0.867448,0.6165
0.484817,0.103172
0.593958,0.297802
0.0396884,0.856796
0.650766,0.934721
0.996259,0.862759
0.741335,0.80915
0.130509,0.898753
0.805902,0.359198
0.632655,0.536179
0.4022,0.90655
0.574925,0.257993
0.143807,0.191797
0.332205,0.558434
0.255291,0.525841
0.420645,0.122739
0.142341,0.905462
0.225911,0.736298
0.203264,0.265599
0.593094,0.85403
0.200321,0.589353
0.716788,0.941656
0.398503,0.847298
0.840409,0.204405
0.206496,0.473064
0.740584,0.608696
0.379614,0.315509
0.866689,0.523421
0.507307,0.198895
0.0818552,0.762598
0.724736,0.5025
0.885336,0.867076
0.407962,0.111247
0.603375,0.611225
0.376847,0.196469
0.465255,0.577167
0.785822,0.182044
0.518823,0.184326
0.0293415,0.359231
0.388731,0.235837
0.832295,0.129315
0.844533,0.211909
0.444824,0.711223
0.73533,0.952131
0.910117,0.817185
0.714729,0.634853
0.319685,0.600065
0.501929,0.727647
0.711313,0.105304
0.338872,0.0881592
0.301773,0.804127
0.665327,0.0875952
0.986171,0.18415
0.271921,0.0155121
0.543381,0.660652
0.251349,0.375676
0.789967,0.0958827
0.587585,0.234791
0.807105,0.322915
0.186922,0.717223
0.1401,0.901651
0.352076,0.459785
0.501717,0.854005
0.187432,0.213029
0.959309,0.526304
0.301188,0.261082
0.330431,0.966515
0.348677,0.316601
0.150665,0.620598
0.332114,0.694046
0.28125,0.583463
0.0697224,0.0712165
0.679346,0.657308
0.306008,0.486451
0.980223,0.49293
0.203674,0.120323
0.394581,0.555749
0.580108,0.896298
0.409755,0.76754
0.109327,0.369064
0.293844,0.410515
0.630146,0.624275
0.377031,0.978823
0.940876,0.527695
0.599421,0.27299
0.221741,0.880671
0.856453,0.291464
0.951887,0.535798
0.948771,0.257895
0.0222491,0.928994
0.750825,0.225923
0.0493172,0.145406
0.781672,0.629425
0.0417035,0.191427
0.396965,0.15103
0.56049,0.690809
0.561546,0.190636
0.315084,0.938576
0.169459,0.25596
0.466272,0.76888
0.528949,0.688013
0.649551,0.385402
0.979477,0.601438
0.9212,0.928249
0.859333,0.943449
0.857243,0.610157
0.169372,0.90656
0.755563,0.951044
0.535985,0.797267
0.142471,0.932951
0.948297,0.702961
0.62376,0.509843
0.893598,0.938843
0.448419,0.0630565
0.194803,0.914691
0.831937,0.723752
0.602704,0.481487
0.109154,0.582181
0.0829253,0.0303544
0.51043,0.942258
0.973804,0.367673
0.552415,0.143176
0.274233,0.307978
0.0942199,0.810218
0.105245,0.236691
0.743169,0.053542
0.939652,0.366928
0.563385,0.83325
0.305772,0.011804
0.896306,0.500575
0.926495,0.728243
0.224327,0.529199
0.20973,0.333481
0.11138,0.292655
0.363836,0.62181
0.234913,0.337639
0.989483,0.787329
0.480815,0.263715
0.0953072,0.575035
0.0739333,0.200552
0.811726,0.817102
0.254094,0.751378
0.18403,0.817479
0.584628,0.489802
0.829283,0.480934
0.990376,0.755778
0.209177,0.214703
0.284977,0.418907
0.548184,0.396358
0.711562,0.91202
0.0181678,0.946476
0.249659,0.00765048
0.733804,0.730474
0.271366,0.829111
0.305509,0.345299
0.0296637,0.117234
0.162401,0.283758
0.868612,0.346431
0.101237,0.45324
0.836233,0.93052
0.934174,0.826609
0.686298,0.14335
0.0413123,0.971275
0.562257,0.589497
0.367633,0.273819
0.501516,0.385801
0.220295,0.751175
0.393451,0.954099
0.481649,0.664817
0.783211,0.787158
0.010116,0.812874
0.904392,0.172517
0.0966324,0.773005
0.518948,0.197869
0.226244,0.355181
0.128389,0.160418
0.18179,0.814688
0.303769,0.223103
0.785963,0.866026
0.812599,0.153596
0.139845,0.314116
0.539396,0.36014
0.0652911,0.932848
0.31424,0.54694
0.597665,0.0974504
0.334099,0.607781
0.910325,0.238491
0.780298,0.00695737
0.0114955,0.299246
0.204827,0.23774
0.654427,0.333216
0.398158,0.836217
0.147904,0.701927
0.05932,0.933867
0.567953,0.871919
0.0874624,0.707798
0.186035,0.626859
0.0679383,0.251326
0.559706,0.382178
0.798266,0.157371
0.479628,0.132365
0.765152,0.389953
0.370856,0.545449
0.396911,0.382352
0.844695,0.601737
0.620091,0.499122
0.934954,0.0182494
0.335339,0.0828576
0.720176,0.394659
0.0167243,0.288129
0.266578,0.104187
0.995926,0.452613
0.731046,0.0638647
0.703939,0.290752
0.446043,0.502206
0.448123,0.925671
0.634571,0.213274
0.315624,0.00542682
0.758724,0.712535
0.387778,0.603419
0.314272,0.00786977
0.10254,0.249226
0.0261192,0.43788
0.332084,0.746295
0.832539,0.348808
0.0344238,0.0991172
0.452995,0.0303502
0.551731,0.18404
0.0942149,0.25567
0.474792,0.540258
0.757876,0.922915
0.465929,0.392446
0.13619,0.781553
0.397873,0.894913
0.494088,0.785652
0.498332,0.80836
0.793521,0.600872
0.057586,0.819641
0.0387518,0.38967
0.565936,0.871291
0.738477,0.60036
0.970408,0.191472
0.63071,0.522138
0.375512,0.724925
0.777808,0.850304
0.265182,0.535684
0.773219,0.731111
0.92813,0.909409
0.512664,0.326004
0.804322,0.00675122
0.111655,0.302654
0.815111,0.905177
0.903526,0.872697
0.724817,0.942278
0.262367,0.290753
0.813568,0.000844255
0.891113,0.783976
0.192316,0.521823
0.306115,0.567828
0.246748,0.0839229
0.418133,0.51193
0.619607,0.191352
0.243041,0.547737
0.100761,0.755704
0.873741,0.905083
0.762456,0.985396
0.207736,0.577567
0.890573,0.111262
0.450264,0.615391
0.0535398,0.712631
0.906144,0.867108
0.713475,0.797257
0.651084,0.905791
0.31908,0.957199
0.47362,0.565827
0.0411219,0.891752
0.0777573,0.660729
0.0831043,0.320798
0.208466,0.183865
0.0765023,0.0822072
0.0889476,0.838958
